product_id,brand_name,product_name,sku,srp,gross_weight,net_weight,recyclable_package,low_fat,units_per_case,cases_per_pallet,shelf_width,shelf_height,shelf_depth,product_subcategory,product_category,product_department,product_family
267,Good,Good Light Wine,79031686186,0.83,6.98,4.98,0,0,24,5,14.6,13.4,12.1,Wine,Beer and Wine,Alcoholic Beverages,Drink
268,Good,Good Chardonnay Wine,99771395325,1.73,9.26,7.26,0,0,20,13,6.06,14.7,11.4,Wine,Beer and Wine,Alcoholic Beverages,Drink
269,Good,Good Chablis Wine,63969365954,2.84,10.5,8.5,0,0,12,13,9.88,22.3,21.4,Wine,Beer and Wine,Alcoholic Beverages,Drink
270,Good,Good Merlot Wine,65163882374,2.24,9.71,6.71,1,0,35,13,4.16,6.7,16.6,Wine,Beer and Wine,Alcoholic Beverages,Drink
271,Good,Good Chardonnay,88599619269,2.37,12.0,9.0,1,0,31,12,15.6,7.97,15.9,Wine,Beer and Wine,Alcoholic Beverages,Drink
272,Good,Good White Zinfandel Wine,35129771828,3.91,7.07,6.07,1,0,2,10,8.64,19.8,17.5,Wine,Beer and Wine,Alcoholic Beverages,Drink
578,Walrus,Walrus Light Wine,30871132016,2.29,9.38,8.38,1,0,9,8,10.5,21.4,6.5,Wine,Beer and Wine,Alcoholic Beverages,Drink
579,Walrus,Walrus Chardonnay Wine,82782401442,0.83,15.7,13.6,0,0,35,9,22.5,19.6,19.5,Wine,Beer and Wine,Alcoholic Beverages,Drink
580,Walrus,Walrus Chablis Wine,21200867295,2.41,19.9,17.8,0,0,29,6,21.4,16.6,18.2,Wine,Beer and Wine,Alcoholic Beverages,Drink
581,Walrus,Walrus Merlot Wine,42349902987,2.84,19.4,17.3,1,0,6,14,10.8,9.99,3.24,Wine,Beer and Wine,Alcoholic Beverages,Drink
582,Walrus,Walrus Chardonnay,76593354344,3.8,9.9,6.89,1,0,32,6,22.7,8.21,16.2,Wine,Beer and Wine,Alcoholic Beverages,Drink
583,Walrus,Walrus White Zinfandel Wine,66980156302,1.61,19.4,17.3,1,0,18,7,11.9,3.33,13.2,Wine,Beer and Wine,Alcoholic Beverages,Drink
894,Pearl,Pearl Light Wine,23656676411,0.57,9.87,6.86,1,0,11,5,15.9,11.7,5.89,Wine,Beer and Wine,Alcoholic Beverages,Drink
895,Pearl,Pearl Chardonnay Wine,47092413306,0.65,16.2,15.2,0,0,2,6,7.95,10.0,18.8,Wine,Beer and Wine,Alcoholic Beverages,Drink
896,Pearl,Pearl Chablis Wine,83622565865,2.68,10.7,8.69,0,0,31,12,12.0,15.2,20.5,Wine,Beer and Wine,Alcoholic Beverages,Drink
897,Pearl,Pearl Merlot Wine,10198199152,0.54,9.01,7.01,0,0,8,11,21.5,8.46,6.07,Wine,Beer and Wine,Alcoholic Beverages,Drink
898,Pearl,Pearl Chardonnay,94485405087,1.74,15.4,12.3,0,0,34,12,13.4,6.68,19.0,Wine,Beer and Wine,Alcoholic Beverages,Drink
899,Pearl,Pearl White Zinfandel Wine,56396674513,1.92,19.9,17.8,0,0,20,13,17.3,13.6,12.6,Wine,Beer and Wine,Alcoholic Beverages,Drink
1205,Portsmouth,Portsmouth Light Wine,88120834231,2.6,19.3,17.2,0,0,4,6,9.24,12.4,13.9,Wine,Beer and Wine,Alcoholic Beverages,Drink
1206,Portsmouth,Portsmouth Chardonnay Wine,98462155461,3.43,8.41,7.4,0,0,15,13,14.3,11.6,22.4,Wine,Beer and Wine,Alcoholic Beverages,Drink
1207,Portsmouth,Portsmouth Chablis Wine,88848957419,1.89,21.2,18.2,1,0,20,12,17.0,5.9,3.39,Wine,Beer and Wine,Alcoholic Beverages,Drink
1208,Portsmouth,Portsmouth Merlot Wine,92330175042,2.87,10.3,8.3,1,0,32,10,22.1,5.13,11.8,Wine,Beer and Wine,Alcoholic Beverages,Drink
1209,Portsmouth,Portsmouth Chardonnay,51954743266,2.7,13.1,11.1,1,0,25,11,14.1,3.09,5.96,Wine,Beer and Wine,Alcoholic Beverages,Drink
1210,Portsmouth,Portsmouth White Zinfandel Wine,90771597027,1.7,11.2,9.19,1,0,28,10,16.7,17.4,6.42,Wine,Beer and Wine,Alcoholic Beverages,Drink
1516,Top Measure,Top Measure Light Wine,78401270508,3.36,10.0,9.0,0,0,35,13,8.01,13.2,16.6,Wine,Beer and Wine,Alcoholic Beverages,Drink
1517,Top Measure,Top Measure Chardonnay Wine,66501371264,0.58,12.2,11.1,1,0,28,11,11.0,4.56,10.8,Wine,Beer and Wine,Alcoholic Beverages,Drink
1518,Top Measure,Top Measure Chablis Wine,43793757557,3.52,10.4,7.39,1,0,34,11,22.0,8.88,16.3,Wine,Beer and Wine,Alcoholic Beverages,Drink
1519,Top Measure,Top Measure Merlot Wine,67229494452,0.81,17.3,16.2,1,0,16,10,14.5,3.79,4.24,Wine,Beer and Wine,Alcoholic Beverages,Drink
1520,Top Measure,Top Measure Chardonnay,92542605996,2.31,7.38,4.38,0,0,10,8,3.01,3.09,22.3,Wine,Beer and Wine,Alcoholic Beverages,Drink
1521,Top Measure,Top Measure White Zinfandel Wine,19118239283,0.7,16.5,13.5,1,0,17,8,8.65,19.2,4.52,Wine,Beer and Wine,Alcoholic Beverages,Drink
274,Great,Great Pumpernickel Bread,57473323941,3.74,8.5,7.5,0,1,21,9,14.3,5.48,12.1,Sliced Bread,Bread,Baked Goods,Food
275,Great,Great White Bread,19384593367,3.27,17.4,14.3,1,0,35,11,12.6,14.2,18.5,Sliced Bread,Bread,Baked Goods,Food
276,Great,Great Rye Bread,84390278458,3.86,6.2,5.19,1,1,11,8,9.13,19.2,8.96,Sliced Bread,Bread,Baked Goods,Food
282,Great,Great Wheat Bread,95504987835,0.93,13.6,11.6,1,0,30,7,7.43,17.0,15.4,Sliced Bread,Bread,Baked Goods,Food
585,Colony,Colony Pumpernickel Bread,30085942149,2.18,8.08,5.07,0,1,21,7,13.3,14.7,11.8,Sliced Bread,Bread,Baked Goods,Food
586,Colony,Colony White Bread,68902795910,1.42,18.9,16.8,1,0,2,8,17.8,21.3,10.3,Sliced Bread,Bread,Baked Goods,Food
587,Colony,Colony Rye Bread,87765130400,3.27,7.71,5.71,0,0,18,6,4.43,20.8,18.2,Sliced Bread,Bread,Baked Goods,Food
593,Colony,Colony Wheat Bread,36536719202,1.87,12.0,10.0,1,0,26,13,22.1,12.4,16.0,Sliced Bread,Bread,Baked Goods,Food
901,Fantastic,Fantastic Pumpernickel Bread,52551395297,2.99,13.5,11.5,1,0,23,13,4.06,13.2,14.6,Sliced Bread,Bread,Baked Goods,Food
902,Fantastic,Fantastic White Bread,86794846653,0.97,9.8,8.8,1,0,18,8,15.4,18.7,17.7,Sliced Bread,Bread,Baked Goods,Food
903,Fantastic,Fantastic Rye Bread,77181648612,2.52,21.4,18.3,1,1,4,14,16.1,13.1,8.45,Sliced Bread,Bread,Baked Goods,Food
909,Fantastic,Fantastic Wheat Bread,11197912096,1.55,10.6,8.6,0,1,13,7,13.9,4.15,10.5,Sliced Bread,Bread,Baked Goods,Food
1212,Sphinx,Sphinx Pumpernickel Bread,27688551545,0.53,8.16,6.15,1,1,33,9,19.1,22.8,12.4,Sliced Bread,Bread,Baked Goods,Food
1213,Sphinx,Sphinx White Bread,15788652300,2.93,18.9,16.8,1,0,31,6,15.2,14.9,8.44,Sliced Bread,Bread,Baked Goods,Food
1214,Sphinx,Sphinx Rye Bread,47698195576,1.32,17.8,15.7,0,0,25,8,20.6,16.2,10.6,Sliced Bread,Bread,Baked Goods,Food
1220,Sphinx,Sphinx Wheat Bread,66924591660,1.95,10.1,7.1,1,1,35,13,16.5,8.55,11.7,Sliced Bread,Bread,Baked Goods,Food
1523,Modell,Modell Pumpernickel Bread,76797427535,1.56,21.9,19.8,1,1,31,13,17.1,8.55,12.8,Sliced Bread,Bread,Baked Goods,Food
1524,Modell,Modell White Bread,51803112626,1.26,10.3,9.3,1,1,10,6,10.0,14.6,8.32,Sliced Bread,Bread,Baked Goods,Food
1525,Modell,Modell Rye Bread,72952148318,3.93,15.5,13.5,1,1,23,10,15.6,10.6,16.4,Sliced Bread,Bread,Baked Goods,Food
1531,Modell,Modell Wheat Bread,35443944334,0.51,11.7,8.69,1,0,6,5,15.5,8.63,16.5,Sliced Bread,Bread,Baked Goods,Food
277,Great,Great English Muffins,68952094912,2.41,11.5,9.5,0,1,24,6,16.7,22.1,16.6,Muffins,Bread,Baked Goods,Food
278,Great,Great Cranberry Muffins,13195546269,3.36,8.55,5.55,1,1,2,7,14.4,9.99,9.49,Muffins,Bread,Baked Goods,Food
279,Great,Great Muffins,93582348227,2.82,6.44,5.44,0,1,18,5,7.53,10.1,14.5,Muffins,Bread,Baked Goods,Food
281,Great,Great Blueberry Muffins,32786003947,2.63,10.1,8.1,1,1,28,6,19.4,10.9,4.61,Muffins,Bread,Baked Goods,Food
588,Colony,Colony English Muffins,95819750428,1.54,7.55,5.55,0,0,35,8,14.4,4.41,15.1,Muffins,Bread,Baked Goods,Food
589,Colony,Colony Cranberry Muffins,72702810168,2.65,16.4,15.3,1,0,35,12,18.1,11.7,12.1,Muffins,Bread,Baked Goods,Food
590,Colony,Colony Muffins,49995196461,1.93,6.14,3.13,0,0,33,8,19.2,19.0,17.2,Muffins,Bread,Baked Goods,Food
592,Colony,Colony Blueberry Muffins,43863216042,2.48,12.7,11.6,1,0,30,6,3.16,17.8,21.4,Muffins,Bread,Baked Goods,Food
904,Fantastic,Fantastic English Muffins,56760736107,1.5,7.94,4.94,1,0,28,6,12.9,15.9,9.44,Muffins,Bread,Baked Goods,Food
905,Fantastic,Fantastic Cranberry Muffins,16385304331,2.33,20.5,18.5,0,0,25,8,17.2,19.3,4.88,Muffins,Bread,Baked Goods,Food
906,Fantastic,Fantastic Muffins,79104288220,0.63,11.6,9.6,0,0,26,9,5.1,5.63,14.5,Muffins,Bread,Baked Goods,Food
908,Fantastic,Fantastic Blueberry Muffins,46999941468,0.69,18.6,16.6,1,1,19,10,12.5,3.32,13.6,Muffins,Bread,Baked Goods,Food
1215,Sphinx,Sphinx English Muffins,95036062598,1.46,6.26,4.26,1,1,27,14,3.34,19.0,13.6,Muffins,Bread,Baked Goods,Food
1216,Sphinx,Sphinx Cranberry Muffins,41566215157,2.11,13.8,11.8,0,1,18,9,13.4,22.0,13.1,Muffins,Bread,Baked Goods,Food
1217,Sphinx,Sphinx Muffins,34239718317,1.27,18.1,16.1,0,0,11,7,9.42,14.9,6.1,Muffins,Bread,Baked Goods,Food
1219,Sphinx,Sphinx Blueberry Muffins,91918906569,2.36,7.55,5.55,1,1,3,13,12.8,7.0,5.64,Muffins,Bread,Baked Goods,Food
1526,Modell,Modell English Muffins,17195599675,1.65,15.3,14.3,0,1,16,5,6.93,16.4,18.4,Muffins,Bread,Baked Goods,Food
1527,Modell,Modell Cranberry Muffins,97582401633,3.46,14.7,12.6,0,0,36,10,4.65,8.86,8.02,Muffins,Bread,Baked Goods,Food
1528,Modell,Modell Muffins,77161489129,2.44,7.28,4.28,1,0,27,7,17.7,14.1,7.24,Muffins,Bread,Baked Goods,Food
1530,Modell,Modell Blueberry Muffins,40483739972,1.27,14.2,12.1,0,0,3,7,5.57,9.63,16.3,Muffins,Bread,Baked Goods,Food
280,Great,Great Bagels,73161435723,1.81,6.29,3.28,0,0,34,7,17.5,13.7,11.4,Bagels,Bread,Baked Goods,Food
591,Colony,Colony Bagels,97333063483,1.17,8.72,6.72,0,1,13,8,12.9,15.0,20.8,Bagels,Bread,Baked Goods,Food
907,Fantastic,Fantastic Bagels,15043191313,3.42,6.04,4.03,1,1,27,5,17.1,12.1,10.6,Bagels,Bread,Baked Goods,Food
1218,Sphinx,Sphinx Bagels,40007637143,1.83,16.0,14.0,1,0,5,6,12.6,9.53,8.63,Bagels,Bread,Baked Goods,Food
1529,Modell,Modell Bagels,67764756083,3.27,13.9,12.8,1,0,1,5,13.3,9.35,9.54,Bagels,Bread,Baked Goods,Food
283,Super,Super Sesame Oil,90465192198,2.73,17.5,14.5,1,1,3,13,21.1,13.1,18.4,Cooking Oil,Baking Goods,Baking Goods,Food
291,Super,Super Vegetable Oil,30818099379,2.22,9.24,7.23,0,0,32,11,9.32,22.9,10.3,Cooking Oil,Baking Goods,Baking Goods,Food
292,Super,Super Corn Oil,95823784470,1.81,7.64,5.63,0,1,23,8,3.9,4.2,5.24,Cooking Oil,Baking Goods,Baking Goods,Food
294,Super,Super Canola Oil,37314141392,1.32,10.9,7.89,0,1,30,10,13.4,19.4,10.4,Cooking Oil,Baking Goods,Baking Goods,Food
594,Landslide,Landslide Sesame Oil,42304638028,0.58,7.27,4.26,1,0,4,10,9.48,22.4,9.45,Cooking Oil,Baking Goods,Baking Goods,Food
602,Landslide,Landslide Vegetable Oil,57902219891,2.14,15.9,13.8,1,0,3,7,12.1,20.0,18.5,Cooking Oil,Baking Goods,Baking Goods,Food
603,Landslide,Landslide Corn Oil,76764554381,1.23,16.5,14.5,1,1,19,10,8.1,8.11,15.2,Cooking Oil,Baking Goods,Baking Goods,Food
605,Landslide,Landslide Canola Oil,72919275164,2.36,21.2,20.2,1,0,31,10,15.9,3.49,4.93,Cooking Oil,Baking Goods,Baking Goods,Food
910,BBB Best,BBB Best Sesame Oil,12392428517,1.84,15.4,14.3,0,1,13,7,6.97,20.0,16.3,Cooking Oil,Baking Goods,Baking Goods,Food
918,BBB Best,BBB Best Vegetable Oil,75794270634,2.97,13.5,11.5,0,1,15,13,17.7,9.12,3.72,Cooking Oil,Baking Goods,Baking Goods,Food
919,BBB Best,BBB Best Corn Oil,66181072592,1.54,15.5,13.5,1,1,4,7,20.5,16.2,4.95,Cooking Oil,Baking Goods,Baking Goods,Food
921,BBB Best,BBB Best Canola Oil,95384728312,1.35,16.1,14.1,0,0,30,13,14.7,13.4,6.04,Cooking Oil,Baking Goods,Baking Goods,Food
1221,Plato,Plato Sesame Oil,88073627352,1.49,21.7,19.7,0,1,19,11,17.4,11.8,17.4,Cooking Oil,Baking Goods,Baking Goods,Food
1229,Plato,Plato Vegetable Oil,94524404406,1.3,14.5,12.5,1,0,32,11,7.25,21.6,4.06,Cooking Oil,Baking Goods,Baking Goods,Food
1230,Plato,Plato Corn Oil,71816790699,0.77,13.4,10.3,1,1,26,12,22.9,6.3,18.7,Cooking Oil,Baking Goods,Baking Goods,Food
1232,Plato,Plato Canola Oil,52999721169,1.13,7.95,6.94,0,0,5,14,11.2,8.7,11.7,Cooking Oil,Baking Goods,Baking Goods,Food
1532,CDR,CDR Sesame Oil,67400694489,1.39,8.7,7.69,0,0,8,6,4.62,17.6,9.2,Cooking Oil,Baking Goods,Baking Goods,Food
1540,CDR,CDR Vegetable Oil,40538864731,3.52,21.4,19.3,1,0,8,6,8.36,18.8,17.0,Cooking Oil,Baking Goods,Baking Goods,Food
1541,CDR,CDR Corn Oil,61687900424,2.95,21.2,18.2,1,1,19,13,18.5,11.3,8.97,Cooking Oil,Baking Goods,Baking Goods,Food
1543,CDR,CDR Canola Oil,86318153738,2.48,20.4,18.3,1,1,25,12,7.07,22.9,15.5,Cooking Oil,Baking Goods,Baking Goods,Food
284,Super,Super Chunky Peanut Butter,32421942353,0.99,7.71,5.71,0,1,22,9,4.45,17.2,13.4,Peanut Butter,Jams and Jellies,Baking Goods,Food
307,Super,Super Creamy Peanut Butter,20608538985,1.48,18.2,15.2,0,1,9,10,9.67,16.3,7.67,Peanut Butter,Jams and Jellies,Baking Goods,Food
309,Super,Super Extra Chunky Peanut Butter,16763259768,3.62,18.7,17.7,1,1,6,13,5.92,11.4,13.7,Peanut Butter,Jams and Jellies,Baking Goods,Food
595,Landslide,Landslide Chunky Peanut Butter,94215907454,1.42,7.95,4.94,1,0,31,10,15.5,4.96,3.61,Peanut Butter,Jams and Jellies,Baking Goods,Food
618,Landslide,Landslide Creamy Peanut Butter,71594789624,1.4,7.28,6.28,1,1,21,7,17.2,21.1,12.1,Peanut Butter,Jams and Jellies,Baking Goods,Food
620,Landslide,Landslide Extra Chunky Peanut Butter,98511744141,0.73,7.8,5.8,1,0,36,12,13.3,7.3,3.26,Peanut Butter,Jams and Jellies,Baking Goods,Food
911,BBB Best,BBB Best Chunky Peanut Butter,35828165411,1.97,6.97,3.96,0,1,10,14,7.18,17.5,13.3,Peanut Butter,Jams and Jellies,Baking Goods,Food
934,BBB Best,BBB Best Creamy Peanut Butter,41682580113,1.1,12.8,11.8,0,0,20,11,3.14,7.76,9.45,Peanut Butter,Jams and Jellies,Baking Goods,Food
936,BBB Best,BBB Best Extra Chunky Peanut Butter,35550599694,2.78,6.49,5.48,0,0,23,8,4.29,3.42,17.6,Peanut Butter,Jams and Jellies,Baking Goods,Food
1222,Plato,Plato Chunky Peanut Butter,32317078709,2.45,12.0,9.0,1,1,34,6,19.0,15.9,17.4,Peanut Butter,Jams and Jellies,Baking Goods,Food
1245,Plato,Plato Creamy Peanut Butter,15957910418,2.32,18.3,17.2,0,1,30,6,5.42,18.1,12.9,Peanut Butter,Jams and Jellies,Baking Goods,Food
1247,Plato,Plato Extra Chunky Peanut Butter,16686033606,1.68,19.3,16.2,1,0,23,14,14.9,13.2,18.8,Peanut Butter,Jams and Jellies,Baking Goods,Food
1533,CDR,CDR Chunky Peanut Butter,31598665118,2.5,7.63,5.63,1,1,13,13,20.1,13.4,8.93,Peanut Butter,Jams and Jellies,Baking Goods,Food
1556,CDR,CDR Creamy Peanut Butter,29538288712,2.65,6.94,3.94,1,1,7,9,11.1,3.98,17.5,Peanut Butter,Jams and Jellies,Baking Goods,Food
1558,CDR,CDR Extra Chunky Peanut Butter,84930775761,2.16,11.5,9.5,0,1,22,10,7.35,9.29,12.4,Peanut Butter,Jams and Jellies,Baking Goods,Food
285,Super,Super Hot Chocolate,86619912981,1.86,9.85,7.85,0,1,28,7,15.6,18.7,17.1,Chocolate,Hot Beverages,Beverages,Drink
596,Landslide,Landslide Hot Chocolate,69221592545,0.64,10.4,8.39,0,1,28,13,21.4,13.2,9.7,Chocolate,Hot Beverages,Beverages,Drink
912,BBB Best,BBB Best Hot Chocolate,72358317971,2.63,14.5,11.5,1,1,19,13,16.2,7.19,22.8,Chocolate,Hot Beverages,Beverages,Drink
1223,Plato,Plato Hot Chocolate,77584709525,0.59,17.3,16.2,0,1,23,11,6.52,9.87,10.1,Chocolate,Hot Beverages,Beverages,Drink
1534,CDR,CDR Hot Chocolate,32793181538,2.78,8.77,7.77,0,1,14,8,18.2,18.2,15.4,Chocolate,Hot Beverages,Beverages,Drink
286,Super,Super Brown Sugar,63912299275,1.42,8.25,7.25,1,0,35,9,20.1,5.57,14.5,Sugar,Baking Goods,Baking Goods,Food
287,Super,Super White Sugar,10033125281,1.56,11.7,10.6,1,1,21,5,18.3,14.9,17.8,Sugar,Baking Goods,Baking Goods,Food
597,Landslide,Landslide Brown Sugar,90370628237,2.8,19.3,16.2,1,1,19,12,20.3,8.61,21.1,Sugar,Baking Goods,Baking Goods,Food
598,Landslide,Landslide White Sugar,65592778325,1.52,10.3,9.3,1,0,25,8,8.2,14.9,10.8,Sugar,Baking Goods,Baking Goods,Food
913,BBB Best,BBB Best Brown Sugar,88933951258,1.78,14.3,12.3,1,0,24,11,18.3,3.01,22.3,Sugar,Baking Goods,Baking Goods,Food
914,BBB Best,BBB Best White Sugar,94701870083,2.46,6.76,3.76,1,1,3,6,13.0,8.32,16.5,Sugar,Baking Goods,Baking Goods,Food
1224,Plato,Plato Brown Sugar,81065927147,1.24,10.2,8.19,0,0,23,7,3.48,11.8,14.2,Sugar,Baking Goods,Baking Goods,Food
1225,Plato,Plato White Sugar,40690495371,1.72,11.4,9.39,0,0,3,9,22.9,3.41,3.13,Sugar,Baking Goods,Baking Goods,Food
1535,CDR,CDR Brown Sugar,56228918433,2.92,10.3,8.3,1,0,23,11,9.86,7.49,19.3,Sugar,Baking Goods,Baking Goods,Food
1536,CDR,CDR White Sugar,92759070992,1.33,6.43,4.42,0,1,29,11,22.8,13.0,17.4,Sugar,Baking Goods,Baking Goods,Food
288,Super,Super French Roast Coffee,46563277840,2.86,18.9,16.8,0,0,33,8,4.62,21.2,12.4,Coffee,Hot Beverages,Beverages,Drink
289,Super,Super Decaf Coffee,39236781001,1.37,7.96,5.96,0,0,16,10,9.75,20.5,20.8,Coffee,Hot Beverages,Beverages,Drink
290,Super,Super Regular Coffee,45004699826,1.7,6.09,3.09,1,0,14,5,12.3,14.9,21.3,Coffee,Hot Beverages,Beverages,Drink
296,Super,Super Columbian Coffee,62951875329,0.5,11.0,8.0,1,0,36,7,5.45,19.9,21.7,Coffee,Hot Beverages,Beverages,Drink
599,Landslide,Landslide French Roast Coffee,55979580283,2.32,9.79,7.78,1,0,21,9,5.55,9.6,10.4,Coffee,Hot Beverages,Beverages,Drink
600,Landslide,Landslide Decaf Coffee,59460797905,2.31,18.9,16.8,1,0,3,9,11.1,5.79,12.5,Coffee,Hot Beverages,Beverages,Drink
601,Landslide,Landslide Regular Coffee,85183236002,2.13,14.9,12.8,0,0,9,9,9.02,8.84,3.85,Coffee,Hot Beverages,Beverages,Drink
607,Landslide,Landslide Columbian Coffee,62430357336,2.78,13.3,10.3,0,0,26,9,13.1,22.4,8.62,Coffee,Hot Beverages,Beverages,Drink
915,BBB Best,BBB Best French Roast Coffee,45396098494,2.87,17.1,15.1,0,0,34,6,5.87,10.4,12.6,Coffee,Hot Beverages,Beverages,Drink
916,BBB Best,BBB Best Decaf Coffee,20401783585,2.57,15.2,13.1,1,0,6,6,16.8,14.7,18.2,Coffee,Hot Beverages,Beverages,Drink
917,BBB Best,BBB Best Regular Coffee,41550819277,1.12,17.2,15.2,0,0,16,11,4.02,21.5,22.6,Coffee,Hot Beverages,Beverages,Drink
923,BBB Best,BBB Best Columbian Coffee,63063916563,1.44,16.2,14.2,0,0,18,8,8.02,16.2,22.2,Coffee,Hot Beverages,Beverages,Drink
1226,Plato,Plato French Roast Coffee,79507349133,2.96,9.43,7.43,1,0,32,14,3.97,11.3,5.64,Coffee,Hot Beverages,Beverages,Drink
1227,Plato,Plato Decaf Coffee,98369683623,2.81,6.23,5.23,1,0,31,6,8.08,16.6,6.64,Coffee,Hot Beverages,Beverages,Drink
1228,Plato,Plato Regular Coffee,16424303650,2.19,6.78,4.78,0,0,33,11,8.45,4.46,6.49,Coffee,Hot Beverages,Beverages,Drink
1234,Plato,Plato Columbian Coffee,51441143155,0.56,16.7,13.7,0,0,33,9,16.8,17.4,12.2,Coffee,Hot Beverages,Beverages,Drink
1537,CDR,CDR French Roast Coffee,19334704279,2.73,16.7,14.7,1,0,14,11,15.4,6.26,18.5,Coffee,Hot Beverages,Beverages,Drink
1538,CDR,CDR Decaf Coffee,13621910214,3.4,10.4,8.39,0,0,12,10,21.6,19.1,15.5,Coffee,Hot Beverages,Beverages,Drink
1539,CDR,CDR Regular Coffee,65533179640,3.58,11.3,10.3,1,0,35,9,6.3,21.4,10.2,Coffee,Hot Beverages,Beverages,Drink
1545,CDR,CDR Columbian Coffee,25521809458,2.29,9.52,7.52,0,0,31,5,6.04,11.6,5.17,Coffee,Hot Beverages,Beverages,Drink
293,Super,Super Tomato Sauce,26972820162,1.6,10.6,8.6,0,0,5,9,9.82,22.4,21.1,Sauces,Baking Goods,Baking Goods,Food
604,Landslide,Landslide Tomato Sauce,84819174408,1.25,9.48,6.47,0,0,27,10,6.6,5.74,16.7,Sauces,Baking Goods,Baking Goods,Food
920,BBB Best,BBB Best Tomato Sauce,45760160088,0.73,8.09,6.09,1,0,30,11,3.86,4.84,16.6,Sauces,Baking Goods,Baking Goods,Food
1231,Plato,Plato Tomato Sauce,29154657721,3.71,11.8,10.8,0,0,28,14,8.35,17.5,11.1,Sauces,Baking Goods,Baking Goods,Food
1542,CDR,CDR Tomato Sauce,95931351780,0.95,8.22,6.22,1,1,19,10,15.8,6.28,7.42,Sauces,Baking Goods,Baking Goods,Food
295,Super,Super Grape Preserves,27700943350,3.12,9.4,8.39,1,1,21,13,16.2,6.24,12.8,Preserves,Jams and Jellies,Baking Goods,Food
299,Super,Super Low Fat Apple Butter,80255631804,1.68,16.6,14.6,0,0,27,12,15.0,14.0,3.22,Preserves,Jams and Jellies,Baking Goods,Food
301,Super,Super Apple Butter,76410352587,0.53,10.8,8.8,0,1,22,13,18.4,6.37,21.3,Preserves,Jams and Jellies,Baking Goods,Food
308,Super,Super Strawberry Preserves,61712093949,2.18,8.82,7.81,0,1,24,10,15.3,6.02,7.47,Preserves,Jams and Jellies,Baking Goods,Food
310,Super,Super Apple Preserves,27104580998,0.76,10.8,8.8,1,1,29,11,16.4,22.2,13.1,Preserves,Jams and Jellies,Baking Goods,Food
606,Landslide,Landslide Grape Preserves,50211661458,2.65,11.3,9.3,0,0,20,9,9.31,21.9,17.3,Preserves,Jams and Jellies,Baking Goods,Food
610,Landslide,Landslide Low Fat Apple Butter,31304062008,2.27,7.14,5.13,1,1,24,6,13.0,15.8,11.8,Preserves,Jams and Jellies,Baking Goods,Food
612,Landslide,Landslide Apple Butter,58221016526,2.38,11.6,10.6,1,0,12,7,22.7,20.1,11.5,Preserves,Jams and Jellies,Baking Goods,Food
619,Landslide,Landslide Strawberry Preserves,90457124114,2.25,6.14,5.13,0,0,3,8,14.0,19.1,16.8,Preserves,Jams and Jellies,Baking Goods,Food
621,Landslide,Landslide Apple Preserves,86611844897,1.39,9.36,7.35,1,0,22,13,4.69,7.69,12.1,Preserves,Jams and Jellies,Baking Goods,Food
922,BBB Best,BBB Best Grape Preserves,68103712201,2.59,13.2,10.1,0,1,30,13,22.2,6.85,21.3,Preserves,Jams and Jellies,Baking Goods,Food
926,BBB Best,BBB Best Low Fat Apple Butter,67489722371,0.56,8.86,6.85,1,1,25,11,19.1,21.9,10.7,Preserves,Jams and Jellies,Baking Goods,Food
928,BBB Best,BBB Best Apple Butter,61357741951,1.65,9.38,7.38,1,1,33,12,15.1,8.04,21.8,Preserves,Jams and Jellies,Baking Goods,Food
935,BBB Best,BBB Best Strawberry Preserves,32069382071,2.8,7.54,4.53,0,1,6,11,19.4,8.78,20.4,Preserves,Jams and Jellies,Baking Goods,Food
937,BBB Best,BBB Best Apple Preserves,85175167918,3.61,21.8,18.7,1,1,25,10,3.3,18.0,12.2,Preserves,Jams and Jellies,Baking Goods,Food
1233,Plato,Plato Grape Preserves,45673224329,0.73,20.9,17.8,0,1,23,13,17.9,11.9,11.5,Preserves,Jams and Jellies,Baking Goods,Food
1237,Plato,Plato Low Fat Apple Butter,99507133364,2.75,9.02,6.02,0,1,32,9,11.8,9.66,15.9,Preserves,Jams and Jellies,Baking Goods,Food
1239,Plato,Plato Apple Butter,34137386679,2.28,12.7,10.6,1,0,6,7,15.0,22.7,10.9,Preserves,Jams and Jellies,Baking Goods,Food
1246,Plato,Plato Strawberry Preserves,83250296711,1.54,14.5,13.5,1,0,15,11,16.7,3.68,16.0,Preserves,Jams and Jellies,Baking Goods,Food
1248,Plato,Plato Apple Preserves,77118316292,3.33,12.6,11.6,1,0,25,8,14.3,20.8,7.75,Preserves,Jams and Jellies,Baking Goods,Food
1544,CDR,CDR Grape Preserves,65897241234,1.46,17.0,16.0,1,1,34,7,12.4,19.6,20.9,Preserves,Jams and Jellies,Baking Goods,Food
1548,CDR,CDR Low Fat Apple Butter,80038576722,0.67,21.0,19.0,1,0,1,5,8.24,10.8,12.7,Preserves,Jams and Jellies,Baking Goods,Food
1550,CDR,CDR Apple Butter,45431063771,1.81,7.7,4.69,0,1,17,6,17.7,16.0,8.14,Preserves,Jams and Jellies,Baking Goods,Food
1557,CDR,CDR Strawberry Preserves,50687324404,1.2,15.4,13.3,1,0,15,6,14.1,14.8,19.3,Preserves,Jams and Jellies,Baking Goods,Food
